# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 0.80000, 17.60000, -2.40000,  0.56083
 0.80000, 18.00000, -2.00000,  0.54305
 0.80000, 18.40000, -1.60000,  0.13910
 0.80000, 18.80000, -1.20000, -0.26388
 0.80000, 19.20000, -0.80000, -0.22493
 0.80000, 19.60000, -0.40000, -0.74272
 0.80000, 20.00000,  0.00000, -0.98151
 0.80000, 20.40000,  0.40000, -1.33197
 0.80000, 20.80000,  0.80000, -1.63373
 0.80000, 21.20000,  1.20000, -1.80485
 0.80000, 21.60000,  1.60000, -2.29817
 0.80000, 22.00000,  2.00000, -2.32130
 0.80000, 22.40000,  2.40000, -3.05078
 0.80000, 22.80000,  2.80000, -3.16603
 0.80000, 23.20000,  3.20000, -3.38366
 0.80000, 23.60000,  3.60000, -3.29586
 0.80000, 24.00000,  4.00000, -4.45775
 0.80000, 24.40000,  4.40000, -5.26394
 0.80000, 24.80000,  4.80000, -4.79961
 0.80000, 25.20000,  5.20000, -6.01313
 0.80000, 25.60000,  5.60000, -4.86480
 0.80000, 26.00000,  6.00000, -5.42301
 0.80000, 26.40000,  6.40000, -6.23797
 0.80000, 26.80000,  6.80000, -7.44186
 0.80000, 27.20000,  7.20000, -6.00337
 0.80000, 27.60000,  7.60000, -6.71835
 0.80000, 28.00000,  8.00000, -7.45461
 0.80000, 28.40000,  8.40000, -6.16654
 0.80000, 28.80000,  8.80000, -7.42964
 0.80000, 29.20000,  9.20000, -9.78822
 0.80000, 29.60000,  9.60000, -7.88443
 0.80000, 30.00000, 10.00000, -8.85834
 0.80000, 30.40000, 10.40000, -8.43445
 0.80000, 30.80000, 10.80000, -11.16428
 0.80000, 31.20000, 11.20000, -7.93869
 0.80000, 31.60000, 11.60000, -10.15600
 0.80000, 32.00000, 12.00000, -12.92224
 0.80000, 32.40000, 12.40000, -9.99171
 0.80000, 32.80000, 12.80000, -12.96379
 0.80000, 33.20000, 13.20000, -11.12933
 0.80000, 33.60000, 13.60000, -9.88909
 0.80000, 34.00000, 14.00000, -12.58246
 0.80000, 34.40000, 14.40000, -15.23558
 0.80000, 34.80000, 14.80000, -13.79964

 1.20000, 12.00000, -8.00000,  0.55512
 1.20000, 12.40000, -7.60000,  0.79342
 1.20000, 12.80000, -7.20000,  0.39653
 1.20000, 13.20000, -6.80000,  0.77324
 1.20000, 13.60000, -6.40000,  0.93410
 1.20000, 14.00000, -6.00000,  0.81463
 1.20000, 14.40000, -5.60000,  0.40734
 1.20000, 14.80000, -5.20000,  0.73197
 1.20000, 15.20000, -4.80000,  0.61514
 1.20000, 15.60000, -4.40000,  0.60434
 1.20000, 16.00000, -4.00000,  0.24172
 1.20000, 16.40000, -3.60000,  0.29419
 1.20000, 16.80000, -3.20000,  0.94667
 1.20000, 17.20000, -2.80000,  0.51040
 1.20000, 17.60000, -2.40000,  0.71680
 1.20000, 18.00000, -2.00000,  0.83951
 1.20000, 18.40000, -1.60000,  0.60168
 1.20000, 18.80000, -1.20000, -0.02242
 1.20000, 19.20000, -0.80000, -0.36727
 1.20000, 19.60000, -0.40000, -0.59668
 1.20000, 20.00000,  0.00000, -0.97566
 1.20000, 20.40000,  0.40000, -1.30389
 1.20000, 20.80000,  0.80000, -1.77013
 1.20000, 21.20000,  1.20000, -2.08801
 1.20000, 21.60000,  1.60000, -2.28401
 1.20000, 22.00000,  2.00000, -2.43816
 1.20000, 22.40000,  2.40000, -3.19355
 1.20000, 22.80000,  2.80000, -3.08834
 1.20000, 23.20000,  3.20000, -3.86235
 1.20000, 23.60000,  3.60000, -3.25818
 1.20000, 24.00000,  4.00000, -4.77490
 1.20000, 24.40000,  4.40000, -4.99287
 1.20000, 24.80000,  4.80000, -5.47734
 1.20000, 25.20000,  5.20000, -4.85022
 1.20000, 25.60000,  5.60000, -5.67012
 1.20000, 26.00000,  6.00000, -6.26791
 1.20000, 26.40000,  6.40000, -7.14583
 1.20000, 26.80000,  6.80000, -5.79046
 1.20000, 27.20000,  7.20000, -7.00936
 1.20000, 27.60000,  7.60000, -6.24972
 1.20000, 28.00000,  8.00000, -6.39809
 1.20000, 28.40000,  8.40000, -9.32783
 1.20000, 28.80000,  8.80000, -6.63207
 1.20000, 29.20000,  9.20000, -6.56237
 1.20000, 29.60000,  9.60000, -7.15797
 1.20000, 30.00000, 10.00000, -10.78032
 1.20000, 30.40000, 10.40000, -9.34326
 1.20000, 30.80000, 10.80000, -8.65353
 1.20000, 31.20000, 11.20000, -7.72701
 1.20000, 31.60000, 11.60000, -10.34124
 1.20000, 32.00000, 12.00000, -8.22059
 1.20000, 32.40000, 12.40000, -10.26687
 1.20000, 32.80000, 12.80000, -12.48103
 1.20000, 33.20000, 13.20000, -13.75007
 1.20000, 33.60000, 13.60000, -11.49569
 1.20000, 34.00000, 14.00000, -13.12406
 1.20000, 34.40000, 14.40000, -12.72160
 1.20000, 34.80000, 14.80000, -14.02980

 1.60000, 12.00000, -8.00000,  0.25381
 1.60000, 12.40000, -7.60000,  0.52256
 1.60000, 12.80000, -7.20000,  0.88411
 1.60000, 13.20000, -6.80000,  0.66464
 1.60000, 13.60000, -6.40000,  0.69177
 1.60000, 14.00000, -6.00000,  0.27551
 1.60000, 14.40000, -5.60000,  0.94971
 1.60000, 14.80000, -5.20000,  0.83299
 1.60000, 15.20000, -4.80000,  0.70276
 1.60000, 15.60000, -4.40000,  0.83388
 1.60000, 16.00000, -4.00000,  0.26692
 1.60000, 16.40000, -3.60000,  0.78124
 1.60000, 16.80000, -3.20000,  0.48976
 1.60000, 17.20000, -2.80000,  0.29865
 1.60000, 17.60000, -2.40000,  0.91238
 1.60000, 18.00000, -2.00000,  0.56784
 1.60000, 18.40000, -1.60000,  0.23594
 1.60000, 18.80000, -1.20000,  0.05771
 1.60000, 19.20000, -0.80000, -0.28829
 1.60000, 19.60000, -0.40000, -0.69507
 1.60000, 20.00000,  0.00000, -0.98045
 1.60000, 20.40000,  0.40000, -1.31594
 1.60000, 20.80000,  0.80000, -1.59355
 1.60000, 21.20000,  1.20000, -1.80302
 1.60000, 21.60000,  1.60000, -2.18739
 1.60000, 22.00000,  2.00000, -2.34592
 1.60000, 22.40000,  2.40000, -2.82883
 1.60000, 22.80000,  2.80000, -3.00432
 1.60000, 23.20000,  3.20000, -3.97999
 1.60000, 23.60000,  3.60000, -3.83033
 1.60000, 24.00000,  4.00000, -4.21983
 1.60000, 24.40000,  4.40000, -5.30595
 1.60000, 24.80000,  4.80000, -3.87266
 1.60000, 25.20000,  5.20000, -4.59560
