# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
20.00000, 10.80000,  0.00000,  0.57938
20.00000, 10.80000,  0.40000,  0.45873
20.00000, 10.80000,  0.80000,  0.32253
20.00000, 10.80000,  1.20000,  0.17077
20.00000, 10.80000,  1.60000,  0.00347
20.00000, 10.80000,  2.00000, -0.17939
20.00000, 10.80000,  2.40000, -0.37780
20.00000, 10.80000,  2.80000, -0.59176
20.00000, 10.80000,  3.20000, -0.82127
20.00000, 10.80000,  3.60000, -1.06633
20.00000, 10.80000,  4.00000, -1.32695
20.00000, 10.80000,  4.40000, -1.60312
20.00000, 10.80000,  4.80000, -1.89484
20.00000, 10.80000,  5.20000, -2.20211
20.00000, 10.80000,  5.60000, -2.52494
20.00000, 10.80000,  6.00000, -2.86331
20.00000, 10.80000,  6.40000, -3.21724
20.00000, 10.80000,  6.80000, -3.58672
20.00000, 10.80000,  7.20000, -3.97175
20.00000, 10.80000,  7.60000, -4.37234
20.00000, 10.80000,  8.00000, -4.78847
20.00000, 10.80000,  8.40000, -5.22016
20.00000, 10.80000,  8.80000, -5.66740
20.00000, 10.80000,  9.20000, -6.13020
20.00000, 10.80000,  9.60000, -6.60854
20.00000, 10.80000, 10.00000, -7.10244
20.00000, 10.80000, 10.40000, -7.61189
20.00000, 10.80000, 10.80000, -8.13689
20.00000, 10.80000, 11.20000, -8.67744
20.00000, 10.80000, 11.60000, -9.23354
20.00000, 10.80000, 12.00000, -9.80520
20.00000, 10.80000, 12.40000, -10.39241
20.00000, 10.80000, 12.80000, -10.99517
20.00000, 10.80000, 13.20000, -11.61348
20.00000, 10.80000, 13.60000, -12.24734
20.00000, 10.80000, 14.00000, -12.89676
20.00000, 10.80000, 14.40000, -13.56173
20.00000, 10.80000, 14.80000, -14.24225

20.00000, 11.20000, -8.00000,  0.97725
20.00000, 11.20000, -7.60000,  0.97725
20.00000, 11.20000, -7.20000,  0.97725
20.00000, 11.20000, -6.80000,  0.97725
20.00000, 11.20000, -6.40000,  0.97725
20.00000, 11.20000, -6.00000,  0.97725
20.00000, 11.20000, -5.60000,  0.97725
20.00000, 11.20000, -5.20000,  0.97725
20.00000, 11.20000, -4.80000,  0.97725
20.00000, 11.20000, -4.40000,  0.97725
20.00000, 11.20000, -4.00000,  0.97725
20.00000, 11.20000, -3.60000,  0.97725
20.00000, 11.20000, -3.20000,  0.97725
20.00000, 11.20000, -2.80000,  0.97725
20.00000, 11.20000, -2.40000,  0.97486
20.00000, 11.20000, -2.00000,  0.94614
20.00000, 11.20000, -1.60000,  0.90069
20.00000, 11.20000, -1.20000,  0.83852
20.00000, 11.20000, -0.80000,  0.75962
20.00000, 11.20000, -0.40000,  0.66400
20.00000, 11.20000,  0.00000,  0.55165
20.00000, 11.20000,  0.40000,  0.42258
20.00000, 11.20000,  0.80000,  0.27678
20.00000, 11.20000,  1.20000,  0.11425
20.00000, 11.20000,  1.60000, -0.06500
20.00000, 11.20000,  2.00000, -0.26097
20.00000, 11.20000,  2.40000, -0.47367
20.00000, 11.20000,  2.80000, -0.70310
20.00000, 11.20000,  3.20000, -0.94925
20.00000, 11.20000,  3.60000, -1.21212
20.00000, 11.20000,  4.00000, -1.49173
20.00000, 11.20000,  4.40000, -1.78805
20.00000, 11.20000,  4.80000, -2.10110
20.00000, 11.20000,  5.20000, -2.43088
20.00000, 11.20000,  5.60000, -2.77739
20.00000, 11.20000,  6.00000, -3.14061
20.00000, 11.20000,  6.40000, -3.52057
20.00000, 11.20000,  6.80000, -3.91725
20.00000, 11.20000,  7.20000, -4.33065
