# simulation timestep (model parameter for iterated-map models) in seconds = 1.000
#     s[m],   v[m/s],  dv[m/s], acc[m/s^2]
 0.80000, 20.00000, -2.80000, -5.37965
 0.80000, 20.00000, -2.40000, -8.16029
 0.80000, 20.00000, -2.00000, -49.36352
 0.80000, 20.00000, -1.60000, -123.90008
 0.80000, 20.00000, -1.20000, -231.76997
 0.80000, 20.00000, -0.80000, -372.97320
 0.80000, 20.00000, -0.40000, -547.50976
 0.80000, 20.00000,  0.00000, -755.37965
 0.80000, 20.00000,  0.40000, -996.58288
 0.80000, 20.00000,  0.80000, -1271.11944
 0.80000, 20.00000,  1.20000, -1578.98933
 0.80000, 20.00000,  1.60000, -1920.19256
 0.80000, 20.00000,  2.00000, -2294.72912
 0.80000, 20.00000,  2.40000, -2702.59901
 0.80000, 20.00000,  2.80000, -3143.80224
 0.80000, 20.00000,  3.20000, -3618.33880
 0.80000, 20.00000,  3.60000, -4126.20869
 0.80000, 20.00000,  4.00000, -4667.41192
 0.80000, 20.00000,  4.40000, -5241.94848
 0.80000, 20.00000,  4.80000, -5849.81837
 0.80000, 20.00000,  5.20000, -6491.02160
 0.80000, 20.00000,  5.60000, -7165.55816
 0.80000, 20.00000,  6.00000, -7873.42805
 0.80000, 20.00000,  6.40000, -8614.63127
 0.80000, 20.00000,  6.80000, -9389.16783
 0.80000, 20.00000,  7.20000, -10197.03773
 0.80000, 20.00000,  7.60000, -11038.24095
 0.80000, 20.00000,  8.00000, -11912.77751
 0.80000, 20.00000,  8.40000, -12820.64741
 0.80000, 20.00000,  8.80000, -13761.85063
 0.80000, 20.00000,  9.20000, -14736.38719
 0.80000, 20.00000,  9.60000, -15744.25709
 0.80000, 20.00000, 10.00000, -16785.46031
 0.80000, 20.00000, 10.40000, -17859.99687
 0.80000, 20.00000, 10.80000, -18967.86677
 0.80000, 20.00000, 11.20000, -20109.06999
 0.80000, 20.00000, 11.60000, -21283.60655
 0.80000, 20.00000, 12.00000, -22491.47644
 0.80000, 20.00000, 12.40000, -23732.67967
 0.80000, 20.00000, 12.80000, -25007.21623
 0.80000, 20.00000, 13.20000, -26315.08612
 0.80000, 20.00000, 13.60000, -27656.28935
 0.80000, 20.00000, 14.00000, -29030.82591
 0.80000, 20.00000, 14.40000, -30438.69580
 0.80000, 20.00000, 14.80000, -31879.89903

 1.20000, 20.00000, -8.00000, -1.90743
 1.20000, 20.00000, -7.60000, -1.90743
 1.20000, 20.00000, -7.20000, -1.90743
 1.20000, 20.00000, -6.80000, -1.90743
 1.20000, 20.00000, -6.40000, -1.90743
 1.20000, 20.00000, -6.00000, -1.90743
 1.20000, 20.00000, -5.60000, -1.90743
 1.20000, 20.00000, -5.20000, -1.90743
 1.20000, 20.00000, -4.80000, -1.90743
 1.20000, 20.00000, -4.40000, -1.90743
 1.20000, 20.00000, -4.00000, -1.90743
 1.20000, 20.00000, -3.60000, -1.90743
 1.20000, 20.00000, -3.20000, -1.90743
 1.20000, 20.00000, -2.80000, -1.90743
 1.20000, 20.00000, -2.40000, -3.14327
 1.20000, 20.00000, -2.00000, -21.45582
 1.20000, 20.00000, -1.60000, -54.58318
 1.20000, 20.00000, -1.20000, -102.52535
 1.20000, 20.00000, -0.80000, -165.28234
 1.20000, 20.00000, -0.40000, -242.85414
 1.20000, 20.00000,  0.00000, -335.24076
 1.20000, 20.00000,  0.40000, -442.44220
 1.20000, 20.00000,  0.80000, -564.45845
 1.20000, 20.00000,  1.20000, -701.28951
 1.20000, 20.00000,  1.60000, -852.93539
 1.20000, 20.00000,  2.00000, -1019.39608
 1.20000, 20.00000,  2.40000, -1200.67159
 1.20000, 20.00000,  2.80000, -1396.76191
 1.20000, 20.00000,  3.20000, -1607.66705
 1.20000, 20.00000,  3.60000, -1833.38700
 1.20000, 20.00000,  4.00000, -2073.92177
 1.20000, 20.00000,  4.40000, -2329.27135
 1.20000, 20.00000,  4.80000, -2599.43575
 1.20000, 20.00000,  5.20000, -2884.41496
 1.20000, 20.00000,  5.60000, -3184.20899
 1.20000, 20.00000,  6.00000, -3498.81783
 1.20000, 20.00000,  6.40000, -3828.24148
 1.20000, 20.00000,  6.80000, -4172.47996
 1.20000, 20.00000,  7.20000, -4531.53324
 1.20000, 20.00000,  7.60000, -4905.40134
 1.20000, 20.00000,  8.00000, -5294.08426
 1.20000, 20.00000,  8.40000, -5697.58199
 1.20000, 20.00000,  8.80000, -6115.89453
 1.20000, 20.00000,  9.20000, -6549.02189
 1.20000, 20.00000,  9.60000, -6996.96407
 1.20000, 20.00000, 10.00000, -7459.72106
 1.20000, 20.00000, 10.40000, -7937.29286
 1.20000, 20.00000, 10.80000, -8429.67948
 1.20000, 20.00000, 11.20000, -8936.88091
 1.20000, 20.00000, 11.60000, -9458.89716
 1.20000, 20.00000, 12.00000, -9995.72823
 1.20000, 20.00000, 12.40000, -10547.37410
 1.20000, 20.00000, 12.80000, -11113.83480
 1.20000, 20.00000, 13.20000, -11695.11031
